hhid,feed_Chickens,main_purpose_Chickens,form_contract_Chickens,contract_coverage_Chickens,num_Chickens,own_all_Chickens,own_off_holding_Chickens,births_Chickens,bought_Chickens,purchase_price_Chickens,received_Chickens,deaths_Chickens,sold_Chickens,sale_ppkg_Chickens,stolen_Chickens,gift_Chickens,slghtr_Chickens,meat_sold_Chickens,meat_stock_Chickens,meat_stock_purpose_Chickens,breeding_Chickens,breeding_cost_Chickens,vax_Chickens,num_vax_Chickens,trt_int_parasite_Chickens,trt_ext_parasite_Chickens,trt_vax_spending_Chickens,cur_trt_Chickens,cur_trt_spending_Chickens,months_eggs_collected_Chickens,days_month_eggs_collect_Chickens,daily_avg_egg_prod_Chickens,egg_price_Chickens,purchase_spending_Chickens,provision_feed_Chickens,for_sale_live_Chickens,for_eggs_Chickens,for_eggs_sale_Chickens,for_gift_Chickens,for_meat_Chickens,for_hh_consum_Chickens,for_savings_Chickens,for_breeding_Chickens,bought_received_Chickens,growth_Chickens,loss_Chickens,net_growth_Chickens,num_start_Chickens,growth_pct_Chickens,loss_pct_Chickens,net_growth_pct_Chickens,peak_num_Chickens,mortality_rt_Chickens,vax_pct_Chickens,eggs_total_prod_Chickens,eggs_prod_annualized_Chickens,eggs_lost_pct_Chickens,eggs_kept_pct_Chickens,eggs_kept_Chickens,eggs_lost_Chickens,eggs_own_consump_pct_Chickens,eggs_own_consump_Chickens,eggs_sold_pct_Chickens,eggs_sold_Chickens,egg_price_prov_med_Chickens,egg_price_obs_Chickens,egg_price_impt_Chickens,egg_price_natl_med_Chickens,eggs_value_lost_Chickens,eggs_value_cultiv_Chickens,eggs_value_consump_Chickens,eggs_revenue_Chickens,ppkg_prov_med_Chickens,sale_ppkg_obs_Chickens,sale_ppkg_impt_Chickens,ppkg_natl_med_Chickens,sale_price_Chickens,sale_revenue_Chickens,slghtr_ppkg_Chickens,slghtr_unit_value_Chickens,slghtr_value_Chickens,prod_value_Chickens,feed_Ducks,main_purpose_Ducks,form_contract_Ducks,contract_coverage_Ducks,num_Ducks,own_all_Ducks,own_off_holding_Ducks,births_Ducks,bought_Ducks,purchase_price_Ducks,received_Ducks,deaths_Ducks,sold_Ducks,sale_ppkg_Ducks,stolen_Ducks,gift_Ducks,slghtr_Ducks,meat_sold_Ducks,meat_stock_Ducks,meat_stock_purpose_Ducks,breeding_Ducks,breeding_cost_Ducks,vax_Ducks,num_vax_Ducks,trt_int_parasite_Ducks,trt_ext_parasite_Ducks,trt_vax_spending_Ducks,cur_trt_Ducks,cur_trt_spending_Ducks,months_eggs_collected_Ducks,days_month_eggs_collect_Ducks,daily_avg_egg_prod_Ducks,egg_price_Ducks,purchase_spending_Ducks,provision_feed_Ducks,for_sale_live_Ducks,for_eggs_Ducks,for_eggs_sale_Ducks,for_gift_Ducks,for_meat_Ducks,for_hh_consum_Ducks,for_savings_Ducks,for_breeding_Ducks,bought_received_Ducks,growth_Ducks,loss_Ducks,net_growth_Ducks,num_start_Ducks,growth_pct_Ducks,loss_pct_Ducks,net_growth_pct_Ducks,peak_num_Ducks,mortality_rt_Ducks,vax_pct_Ducks,eggs_total_prod_Ducks,eggs_prod_annualized_Ducks,eggs_lost_pct_Ducks,eggs_kept_pct_Ducks,eggs_kept_Ducks,eggs_lost_Ducks,eggs_own_consump_pct_Ducks,eggs_own_consump_Ducks,eggs_sold_pct_Ducks,eggs_sold_Ducks,egg_price_prov_med_Ducks,egg_price_obs_Ducks,egg_price_impt_Ducks,egg_price_natl_med_Ducks,eggs_value_lost_Ducks,eggs_value_cultiv_Ducks,eggs_value_consump_Ducks,eggs_revenue_Ducks,ppkg_prov_med_Ducks,sale_ppkg_obs_Ducks,sale_ppkg_impt_Ducks,ppkg_natl_med_Ducks,sale_price_Ducks,sale_revenue_Ducks,slghtr_ppkg_Ducks,slghtr_unit_value_Ducks,slghtr_value_Ducks,prod_value_Ducks,province
HID749456,2,3,0,,20,1,0,40,0,,0,15,10,17000,0,0,15,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,0,1,1,0,0,0,40,40,0,20,2,2,0,60,.25,0,,,,,,,,,,,1000,,,800,,,,,18000,17000,,16000,39100,391000,17000,20400,306000,697000,2,3,0,,10,1,0,17,0,,0,0,5,10000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,0,1,1,0,0,0,17,10,7,3,5.6666665,3.3333333,2.3333333,20,0,0,,,,,,,,,,,500,,,500,,,,,10000,10000,,12000,15000,75000,10000,10000,50000,125000,7
HID749704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID749817,1,3,0,,50,1,0,30,0,,0,0,0,17000,0,0,15,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,30,15,15,35,.85714287,.42857143,.42857143,65,0,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,,17000,25500,382500,382500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID750061,1,3,0,,10,1,0,0,0,,0,2,0,20000,0,2,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,1,0,0,0,0,9,-9,19,0,.47368422,-.47368422,19,.10526316,0,,,,,,,,,,,800,,,800,,,,,20000,,20000,16000,46000,,20000,30000,150000,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
HID750169,1,1,0,,30,1,0,20,0,,0,10,10,16500,6,0,3,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,0,0,0,0,20,29,-9,39,.51282054,.74358976,-.23076923,59,.16949153,0,,,,,,,,,,,,,,800,,,,,16000,16500,,16000,37950,379500,16500,19800,59400,438900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID750229,1,3,0,,20,1,0,10,0,,0,0,0,15000,0,0,3,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,10,3,7,13,.76923078,.23076923,.53846157,23,0,0,,,,,,,,,,,800,,,800,,,,,15000,,15000,16000,34500,,15000,37500,112500,112500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID750242,2,3,0,,60,1,0,15,0,,0,2,5,18000,0,5,10,0,1,1,0,,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,1,0,0,0,15,22,-7,67,.2238806,.3283582,-.10447761,82,.024390243,0,,,,,,,,,,,,,,800,,,,,18000,18000,,16000,41400,207000,18000,25200,252000,459000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
HID750248,2,1,0,,60,1,0,50,0,,0,20,0,16000,0,0,2,0,0,,0,,0,0,0,0,,0,,,,,,,1,1,0,0,0,1,0,0,0,0,50,22,28,32,1.5625,.6875,.875,82,.24390244,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,,16000,19200,38400,38400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
HID750291,1,3,0,,22,1,0,18,0,,0,6,0,15000,0,0,6,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,18,12,6,16,1.125,.75,.375,34,.17647059,0,,,,,,,,,,,800,,,800,,,,,15000,,15000,16000,34500,,15000,24000,144000,144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID750330,2,3,0,,20,1,0,15,0,,0,10,0,14000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,0,0,1,0,0,0,15,10,5,15,1,.66666669,.33333334,30,.33333334,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,,14000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID750363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
HID750564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
HID750657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
HID750724,1,3,0,,40,1,0,13,0,,0,12,0,16000,0,0,13,1,1,1,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,13,25,-12,52,.25,.48076922,-.23076923,65,.18461539,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,,16000,32000,416000,416000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID750786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID750846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID750863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID750871,1,3,0,,15,1,0,6,0,,0,2,0,18000,0,0,3,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,6,5,1,14,.42857143,.35714287,.071428575,20,.1,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,,18000,27000,81000,81000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID750932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID751041,2,1,0,,15,1,0,50,0,,0,10,20,14000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,1,1,0,0,0,1,0,0,0,0,50,35,15,1,50,35,15,51,.19607843,0,,,,,,,,,,,,,,800,,,,,14000,14000,,16000,32200,644000,14000,16800,84000,728000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID751205,1,3,0,,4,1,0,9,0,,0,4,0,17500,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,0,1,0,0,0,9,4,5,1,9,4,5,10,.40000001,0,,,,,,,,,,,,,,800,,,,,17500,,17500,16000,40250,,17500,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
HID751260,1,3,0,,35,1,0,15,0,,0,8,0,16000,0,0,12,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,15,20,-5,40,.375,.5,-.125,55,.14545454,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,,16000,28800,345600,345600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID751270,2,3,0,,31,1,0,8,0,,0,4,5,20000,2,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,0,1,1,0,0,0,8,16,-8,39,.20512821,.41025642,-.20512821,47,.08510638,0,,,,,,,,,,,,,,800,,,,,20000,20000,,16000,46000,230000,20000,30000,150000,380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
HID751277,2,1,0,,130,1,0,60,120,3500,0,50,130,15000,0,6,60,0,0,,0,,1,130,1,0,100000,0,,,,,,420000,1,1,0,0,1,1,0,0,0,120,180,246,-66,196,.91836733,1.255102,-.33673468,376,.13297872,.34574467,,,,,,,,,,,1000,,,800,,,,,18000,15000,,16000,34500,4485000,15000,19500,1170000,5655000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
HID751316,1,3,0,,10,1,0,0,0,,0,0,0,18000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,0,5,-5,15,0,.33333334,-.33333334,15,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,,18000,18000,90000,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID751407,2,3,0,,10,1,0,20,0,,0,20,0,14000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,1,0,0,0,20,25,-5,15,1.3333334,1.6666666,-.33333334,35,.5714286,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,,14000,21000,105000,105000,2,3,0,,50,1,0,20,0,,0,50,0,10000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,1,0,0,0,20,55,-35,85,.23529412,.64705884,-.41176471,105,.47619048,0,,,,,,,,,,,,,,500,,,,,10000,,10000,12000,15000,,10000,20000,100000,100000,22
HID751440,1,1,0,,22,1,0,20,0,,0,5,15,18000,0,0,3,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,0,0,0,0,20,23,-3,25,.80000001,.92000002,-.12,45,.11111111,0,,,,,,,,,,,,,,800,,,,,18000,18000,,16000,41400,621000,18000,32400,97200,718200,1,3,0,,36,1,0,0,36,5000,0,0,0,14500,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,180000,0,0,0,0,0,0,1,0,0,36,36,0,36,1,36,0,36,37,0,0,,,,,,,,,,,500,,,500,,,,,14500,,14500,12000,21750,,14500,,,0,5
HID751460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID751473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID751517,1,3,0,,5,1,0,120,10,4000,0,110,10,18000,0,0,8,0,0,,0,,0,0,0,0,,0,,,,,,40000,0,1,0,0,0,1,1,0,0,10,130,128,2,3,43.333332,42.666668,.66666669,133,.82706767,0,,,,,,,,,,,800,,,800,,,,,15000,18000,,16000,41400,414000,18000,23400,187200,601200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID751553,2,3,0,,20,1,0,35,0,,0,0,0,15000,0,5,15,0,0,,1,0,1,20,0,1,20000,0,,,,,,,1,0,0,0,1,1,1,0,0,0,35,20,15,5,7,4,3,40,0,.5,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,22500,337500,337500,2,3,0,,30,1,0,10,30,5000,0,2,10,12000,0,0,15,0,0,,1,0,0,0,0,0,,0,,,,,,150000,1,1,0,0,0,1,1,0,0,30,40,27,13,17,2.3529413,1.5882353,.7647059,57,.03508772,0,,,,,,,,,,,,,,500,,,,,10000,12000,,12000,18000,180000,12000,24000,360000,540000,15
HID751561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
HID751612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID751802,1,3,0,,30,1,0,120,0,,0,0,12,20000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,1,0,0,0,120,12,108,1,120,12,108,121,0,0,,,,,,,,,,,,,,800,,,,,20000,20000,,16000,46000,552000,20000,,,552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
HID751902,1,3,0,,15,1,0,10,0,,0,5,0,16000,0,0,3,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,10,8,2,13,.76923078,.61538464,.15384616,23,.2173913,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,,16000,24000,72000,72000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID752128,1,3,0,,10,1,0,5,0,,0,0,0,15000,0,0,2,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,5,2,3,7,.71428573,.2857143,.42857143,12,0,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,22500,45000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
HID752133,2,3,0,,20,1,0,8,0,,0,6,0,18000,0,0,4,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,1,0,0,0,8,10,-2,22,.36363637,.45454547,-.090909094,30,.2,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,,18000,36000,144000,144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
HID752176,1,1,0,,5,1,0,50,0,,0,40,5,15000,0,0,2,1,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,0,0,0,0,50,47,3,2,25,23.5,1.5,52,.76923078,0,,,,,,,,,,,,,,800,,,,,17000,15000,,16000,34500,172500,15000,18000,36000,208500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID752295,1,3,0,,30,1,0,20,0,,0,15,0,15000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,20,20,0,30,.66666669,.66666669,0,50,.30000001,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,22500,112500,112500,1,3,,,30,1,0,20,0,,0,10,0,11500,0,0,4,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,20,14,6,24,.83333331,.58333331,.25,44,.22727273,0,,,,,,,,,,,,,,500,,,,,11500,,11500,12000,17250,,11500,23000,92000,92000,6
HID752443,2,3,0,,60,1,0,20,0,,0,10,20,17000,0,0,20,0,0,,0,,0,0,0,0,,0,,,,,,,1,1,0,0,0,1,1,0,0,0,20,50,-30,90,.22222222,.55555558,-.33333334,110,.090909094,0,,,,,,,,,,,,,,800,,,,,16000,17000,,16000,39100,782000,17000,25500,510000,1292000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID752480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
HID752544,2,1,0,,12,1,0,30,0,,0,35,15,15000,0,0,0,0,0,,0,,1,0,0,1,20000,0,,,,,,,1,1,0,0,0,0,0,0,0,0,30,50,-20,32,.9375,1.5625,-.625,62,.56451613,0,,,,,,,,,,,,,,800,,,,,15000,15000,,16000,34500,517500,15000,,,517500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
HID752647,1,3,0,,15,1,0,10,0,,0,3,0,17000,0,0,3,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,10,6,4,11,.90909094,.54545456,.36363637,21,.14285715,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,,17000,25500,76500,76500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID752772,2,1,0,,60,1,0,45,0,,0,25,10,15000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,0,1,0,0,0,0,45,45,0,60,.75,.75,0,105,.23809524,0,,,,,,,,,,,800,,,800,,,,,15000,15000,,16000,34500,345000,15000,18000,180000,525000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID752869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID752990,1,3,0,,20,1,0,10,0,,0,5,4,15000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,1,0,0,0,10,9,1,19,.52631581,.47368422,.052631579,29,.1724138,0,,,,,,,,,,,,,,800,,,,,16000,15000,,16000,34500,138000,15000,,,138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
HID753058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
HID753060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
HID753106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID753239,2,3,0,,40,1,1,30,0,,0,0,0,18000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,0,0,1,0,0,0,30,0,30,10,3,0,3,40,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,,18000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID753260,1,3,0,,5,1,0,0,0,,0,0,0,15000,0,0,2,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,0,2,-2,7,0,.2857143,-.2857143,7,0,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,22500,45000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID753269,1,3,0,,10,1,0,8,0,,0,2,0,14000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,8,7,1,9,.8888889,.77777779,.11111111,17,.11764706,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,,14000,21000,105000,105000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID753389,1,3,0,,5,1,0,30,0,,0,30,0,17000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,0,1,0,0,0,30,30,0,5,6,6,0,35,.85714287,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,,17000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
