province,hhid,qty_rice_harvested,area_rice_harvested
6,HID879409,1500,1.5
25,HID879488,2200,0.8
14,HID879510,2000,1
20,HID879575,12000,6
2,HID879584,6000,8
18,HID879619,1500,0.79
4,HID879795,6500,1.27
7,HID879819,1100,1
17,HID879929,2000,1
2,HID880089,0,0
25,HID880129,400,0.12
10,HID880457,0,0
10,HID880715,21000,11
20,HID880759,18000,5.6
14,HID880764,2000,1.5
14,HID880906,12000,1.6
1,HID880988,0,0
6,HID881329,400,0.5
6,HID881555,2100,0.5
5,HID881580,350,0.15
21,HID881625,200,0.03
10,HID881644,0,0
5,HID881653,1200,0.34
5,HID881654,5000,2.5
5,HID881728,1000,0.35
24,HID881775,0,0
2,HID881900,0,0
6,HID881993,35500,7.24
2,HID882129,1900,1
25,HID882183,450,0.2
8,HID882235,0,0
2,HID882331,0,0
14,HID882528,2500,1.2
21,HID882541,0,0
7,HID882552,935,0.2592
4,HID882613,0,0
5,HID882625,15000,7
8,HID882663,120,0.17
2,HID882698,0,0
20,HID882740,5000,2.6
8,HID882973,0,0
6,HID883211,2800,1
6,HID883260,1200,0.3
4,HID883300,1400,0.7
14,HID883425,0,0
10,HID883510,1000,0.2
14,HID883518,2000,1
17,HID883583,0,0
8,HID883688,1000,0.3
5,HID883725,0,0
5,HID883732,2100,0.7
21,HID883931,5000,1.5
12,HID884092,2000,0.55
8,HID884103,8400,2
7,HID884198,1000,0.48
2,HID884266,0,0
7,HID884320,1650,0.51
20,HID884414,600,0.5
17,HID884487,5500,4.1
8,HID884516,960,0.3
20,HID884630,2600,1
2,HID884666,0,0
14,HID884789,900,0.56
7,HID884815,300,0.15
,HID884821,1000,0.35
17,HID884948,1100,1
6,HID885215,0,0
2,HID885564,0,0
25,HID885589,2400,1.5
3,HID885619,0,0
20,HID885693,700,0.3
21,HID885755,3500,0.65
7,HID885845,0,0
13,HID885947,6500,3
2,HID885976,0,0
14,HID886158,4000,2
13,HID886269,500,0.5
21,HID886343,750,0.3
20,HID886346,3240,1.45
20,HID886351,4950,1.4
25,HID886513,3000,0.98
1,HID886698,0,0
4,HID886756,180,0.12
5,HID886866,0,0
8,HID886881,0,0
11,HID886947,4000,2.5
5,HID887005,0,0
6,HID887010,4000,2
22,HID887111,1000,0.5
17,HID887155,1200,1
20,HID887186,5000,3.9
7,HID887297,2000,0.59
12,HID887426,0,0
14,HID887440,60000,10
21,HID887445,800,0.3
21,HID887475,4900,1.19
18,HID887480,2500,0.8
2,HID887561,1900,0.8
17,HID887574,2500,1
14,HID887675,1100,0.63
10,HID887710,1500,1
25,HID887711,3300,1.1
7,HID887720,0,0
21,HID887785,720,0.5
7,HID887819,2500,0.47
5,HID887914,400,0.3
6,HID887933,2100,1.65
23,HID888052,0,0
4,HID888093,3500,3.9418
14,HID888191,0,0
5,HID888203,8000,4
13,HID888322,7650,4.3
25,HID888472,1400,0.5
12,HID888591,2000,0.5
1,HID888635,0,0
17,HID888648,3500,1.5
5,HID888691,2000,0.35
25,HID888731,0,0
2,HID888774,0,0
3,HID888868,0,0
8,HID888871,1200,0.36
17,HID889016,1000,1
18,HID889056,0,0
14,HID889058,2700,0.7
14,HID889111,0,0
14,HID889145,9500,2.4
14,HID889164,600,0.85
8,HID889203,0,0
4,HID889306,30000,6
17,HID889331,700,1.5
19,HID889411,0,0
3,HID889564,1000,0.4
2,HID889572,9000,3
14,HID889629,3585,1.8
25,HID889713,0,0
17,HID889762,0,0
25,HID889877,900,0.39
14,HID889901,1040,0.13
14,HID890042,4000,1
20,HID890122,0,0
12,HID890194,0,0
8,HID890254,8000,1.8
6,HID890279,1000,1.2
21,HID890426,1500,0.28
7,HID890478,750,0.2
20,HID890544,1500,0.89
14,HID890603,0,0
25,HID890768,1920,1
2,HID890850,2000,0.5
4,HID890857,540,0.294
7,HID890885,1800,0.8
8,HID890889,600,0.2
2,HID890949,0,0
6,HID891041,0,0
8,HID891152,0,0
6,HID891192,1200,0.53
17,HID891216,0,0
5,HID891247,0,0
16,HID891250,0,0
4,HID891292,0,0
14,HID891321,6000,1.4
3,HID891392,0,0
2,HID891395,5000,2.5
12,HID891462,2100,1
4,HID891630,4000,4
12,HID891912,3000,0.8
3,HID891972,1000,0.6
17,HID891982,0,0
25,HID892018,0,0
18,HID892038,0,0
14,HID892057,6000,1.3
3,HID892150,1800,0.47
11,HID892169,5000,1.4
17,HID892222,8000,2
11,HID892376,1250,0.5
14,HID892512,2548,1.3
4,HID892576,3000,1
2,HID892581,7000,4
7,HID892592,0,0
2,HID892594,0,0
8,HID892650,16000,1.5
4,HID892697,400,0.3
10,HID892782,5000,1
6,HID892834,0,0
20,HID892964,1750,0.53
1,HID893022,2000,0.85
20,HID893107,1272,0.8
1,HID893152,10000,5
1,HID893401,0,0
7,HID893432,1000,0.43
7,HID893475,1200,0.5
8,HID893552,0,0
25,HID893628,4000,1
3,HID893744,6500,1.42
4,HID893766,950,0.5
13,HID893807,0,0
14,HID893869,3900,0.91
4,HID893953,1800,0.68
21,HID894063,3068,1.2
21,HID894350,0,0
17,HID894368,1000,1
7,HID894386,3000,1.1
17,HID894521,200,0.1
7,HID894653,1925,1
13,HID894806,175,0.5
7,HID894838,550,0.363
1,HID894874,5000,2.5
8,HID894987,0,0
5,HID895008,1100,0.4
20,HID895151,750,0.5
25,HID895236,3900,1.3
9,HID895306,0,0
2,HID895425,0,0
8,HID895526,0,0
3,HID895531,0,0
6,HID895662,0,0
6,HID895697,0,0
6,HID895713,0,0
16,HID895769,0,0
8,HID895834,600,0.2
25,HID895861,100,0.3
5,HID895864,7300,3
1,HID895880,20000,10
8,HID895884,2500,0.5
20,HID895999,4500,0.53
5,HID896127,1800,0.7
9,HID896174,0,0
10,HID896234,1500,1
17,HID896392,0,0
1,HID896576,5000,2.8
20,HID896635,1500,0.6
6,HID896761,200,0.13
2,HID896771,0,0
14,HID896809,9000,1
17,HID896893,1820,0.53
2,HID896906,1000,0.5
25,HID897097,0,0
15,HID897155,2000,1.8
6,HID897205,1500,1.5
8,HID897225,5000,0.433
8,HID897232,0,0
17,HID897242,2000,1
25,HID897449,350,0.5
2,HID897582,0,0
15,HID897676,1000,0.95
14,HID897677,67500,15
5,HID897708,1000,0.64
8,HID897757,0,0
,HID897831,0,0
2,HID898142,0,0
6,HID898186,600,0.34
2,HID898222,0,0
6,HID898233,750,0.5
22,HID898352,1000,3
4,HID898546,0,0
16,HID898598,150,0.3
11,HID898634,3000,1
7,HID898651,120,0.03
20,HID898907,3500,1.8
7,HID898908,1500,0.5
8,HID899108,0,0
14,HID899188,4500,1.3
17,HID899216,3200,2
12,HID899317,0,0
6,HID899388,0,0
2,HID899400,21000,7
20,HID899725,60,1
2,HID899843,0,0
6,HID900024,500,0.5
8,HID900032,1500,0.3
14,HID900039,2000,2.09
15,HID900132,5000,2.25
17,HID900190,0,0
10,HID900191,0,0
4,HID900277,800,0.21
4,HID900319,1200,0.53
21,HID900360,1700,0.45
21,HID900403,0,0
8,HID900405,0,0
10,HID900413,0,0
17,HID900414,0,0
14,HID900542,150,0.5
6,HID900705,0,0
12,HID900879,2700,1.1
2,HID900982,6000,2.5
14,HID901014,5000,5
18,HID901052,0,0
3,HID901210,20000,4
11,HID901238,1800,1
3,HID901333,1200,1
21,HID901457,1000,1
3,HID901492,0,0
21,HID901515,8000,3.3
21,HID901611,29000,3
14,HID901636,2000,1.35
8,HID901642,850,0.3
1,HID901718,0,0
2,HID901721,0,0
21,HID901798,0,0
21,HID901886,1400,0.7
17,HID901966,0,0
5,HID901967,2789,0.92
25,HID902000,1200,1
15,HID902097,1050,0.5
7,HID902208,750,0.5
15,HID902308,2000,2
14,HID902316,0,0
5,HID902426,2800,1.4
17,HID902863,3000,1.5
6,HID902940,0,0
20,HID902958,466,0.19
25,HID903152,0,0
1,HID903162,4000,0.9
1,HID903195,4000,2.56
20,HID903277,2142,1.45
17,HID903552,600,0.37
8,HID903725,510,0.17
2,HID903819,0,0
3,HID904087,0,0
24,HID904291,0,0
14,HID904361,4000,1
25,HID904543,0,0
4,HID904596,420,0.7
14,HID904618,600,1.26
14,HID904660,0,0
20,HID904765,10000,2
2,HID904894,47000,9
20,HID905029,40000,4
3,HID905051,1500,2.7
6,HID905076,500,1.5
21,HID905185,0,0
14,HID905388,0,0
25,HID905735,2800,0.995
17,HID906027,800,0.1
7,HID906103,1750,0.42
21,HID906322,750,0.25
6,HID906374,3000,1.15
5,HID906379,1000,0.5
8,HID906390,0,0
20,HID906408,1500,1.05
18,HID906437,0,0
14,HID906625,17500,3.5
,HID906647,2200,0.78
17,HID906648,8000,3
13,HID906777,640,1
12,HID906913,0,0
2,HID906932,3000,1
2,HID907074,18000,10
2,HID907087,15000,8.5
5,HID907160,0,0
21,HID907174,2700,1
21,HID907216,400,0.25
3,HID907266,0,0
8,HID907299,0,0
21,HID907319,10000,1
7,HID907322,2500,2
15,HID907329,11000,10
3,HID907586,2000,0.5
18,HID907645,0,0
15,HID907674,0,0
21,HID907756,0,0
20,HID907801,1000,1.1
20,HID907922,0,0
5,HID907923,400,0.22
13,HID907985,2200,5
6,HID908060,2500,2
14,HID908076,20000,6
3,HID908130,0,0
15,HID908182,40000,20
21,HID908207,1500,1
3,HID908606,1000,0.5
25,HID908618,1800,0.58
7,HID908631,0,0
6,HID908854,420,0.2
8,HID908981,0,0
14,HID909151,7500,1.4
16,HID909195,0,0
4,HID909223,4500,1.122
22,HID909359,1000,1
4,HID909434,240,0.4
14,HID909455,600,0.4
5,HID909492,0,0
8,HID909550,7250,1
5,HID909588,3500,1.8
15,HID909699,0,0
25,HID909836,9000,3.2
8,HID909977,2510,0.5
21,HID909994,500,0.1
1,HID910158,5000,5
24,HID910173,0,0
25,HID910256,0,0
23,HID910264,6600,1.2671
2,HID910386,0,0
6,HID910422,2000,3
6,HID910433,15420,5.2
1,HID910438,7500,4
20,HID910456,500,0.4
5,HID910480,0,0
11,HID910552,0,0
21,HID910559,250,0.05
14,HID910589,5600,1.8
6,HID910596,910,0.87
3,HID910666,600,0.2
20,HID910716,3000,1.5
17,HID910846,1500,2
20,HID910861,0,0
20,HID910889,7500,1.17
6,HID910897,0,0
5,HID910917,1500,0.4
9,HID911004,0,0
19,HID911030,300,0.5
10,HID911133,0,0
25,HID911165,0,0
17,HID911177,3000,0.5
1,HID911385,6000,4
3,HID911483,1500,0.6
11,HID911549,0,0
23,HID911573,0,0
17,HID911611,0,0
2,HID911721,5000,3
2,HID911759,0,0
1,HID911813,6000,0.3
20,HID912168,900,0.55
7,HID912237,2000,0.98
3,HID912259,1000,1.2
5,HID912315,1500,0.54
14,HID912355,4480,1.5
8,HID912439,2000,0.5
4,HID912528,640,0.2
14,HID912562,4000,2
17,HID912596,15000,8.5
13,HID912638,0,0
8,HID912757,0,0
5,HID912904,10900,5
17,HID912983,1500,1.2
8,HID912985,0,0
17,HID913141,1000,0.5
14,HID913278,5000,0.6
21,HID913450,500,0.2
7,HID913465,650,0.28
7,HID913556,1210,0.3888
3,HID913611,490,0.2
6,HID913697,1260,0.61
4,HID913793,2210,0.53
6,HID913851,52800,13.5
20,HID913935,1300,1
21,HID914126,1000,0.33
,HID914257,0,0
16,HID914469,900,1
2,HID914510,0,0
14,HID914544,3000,0.5
10,HID914560,1500,0.8
5,HID914636,2500,0.9
23,HID914848,1600,0.8
1,HID914975,0,0
19,HID915053,2150,1.5
18,HID915060,0,0
25,HID915207,0,0
6,HID915363,0,0
21,HID915651,1000,0.2
21,HID915666,2100,0.35
13,HID915684,3000,3
3,HID915737,3000,1.26
5,HID915750,0,0
13,HID915753,1000,2
6,HID915836,4500,1.6
21,HID915851,975,0.5
5,HID916021,0,0
5,HID916071,2000,0.85
23,HID916083,1200,0.26
7,HID916173,0,0
17,HID916272,0,0
19,HID916348,1500,0.05
10,HID916462,0,0
3,HID916555,0,0
16,HID916578,700,0.5
25,HID916592,4200,1.3
5,HID916697,0,0
8,HID916709,300,0.18
7,HID916827,0,0
19,HID916831,0,0
6,HID916905,5000,2
5,HID916906,850,0.3399
21,HID916926,4000,1.8
8,HID916994,2930,0.8
25,HID917086,400,0.25
12,HID917120,900,0.5
14,HID917465,5600,1
12,HID917557,3000,0.76
4,HID917674,100,0.01
14,HID917771,4500,1.6
8,HID917803,0,0
25,HID917851,0,0
9,HID917945,0,0
19,HID917982,0,0
14,HID918168,1000,0.3
1,HID918527,0,0
17,HID918547,0,0
21,HID918592,840,0.3
14,HID918752,5650,0.74
21,HID918777,14740,3.8
6,HID918829,6000,2
14,HID918972,720,0.6
22,HID919163,3850,4.5
2,HID919212,24000,8
21,HID919334,2400,0.5
21,HID919357,1700,0.5
9,HID919365,0,0
20,HID919413,0,0
14,HID919521,1325,0.35
21,HID919526,35000,5.5
21,HID919529,800,1
8,HID919814,0,0
19,HID919827,1800,2
14,HID919875,3600,1.06
20,HID919882,2200,0.71
6,HID919978,500,0.5
22,HID920025,9000,5
2,HID920146,1000,0.5
,HID920279,0,0
20,HID920290,900,0.35
25,HID920302,2100,0.7
11,HID920324,0,0
15,HID920363,4000,4
8,HID920382,0,0
23,HID920460,1375,0.35
20,HID920543,2780,0.8999
21,HID920546,6000,1
7,HID920593,0,0
25,HID920806,4000,1.7
13,HID920823,0,0
12,HID920930,0,0
21,HID920964,27000,3
17,HID921215,3000,1.5
8,HID921405,0,0
14,HID921478,5500,1.4
7,HID921522,2820,1.34
5,HID921585,200,0.2
3,HID921600,0,0
14,HID921676,3000,1
7,HID921791,1400,1
6,HID921807,1200,0.7605
21,HID921821,5000,1.94
25,HID921845,480,0.225
5,HID921866,1100,0.52
22,HID921946,20000,10
21,HID922117,3000,2
7,HID922141,420,0.25
17,HID922175,1700,1.7
20,HID922232,0,0
13,HID922259,8000,6
20,HID922301,1000,0.5
3,HID922334,2000,0.58
15,HID922486,0,0
3,HID922612,4500,1.95
13,HID922685,0,0
22,HID922699,9000,4.52
14,HID922721,1330,0.35
15,HID922976,0,0
,HID923081,1800,1.23
17,HID923085,4000,4
8,HID923129,7000,1.3
14,HID923282,3500,1.55
20,HID923323,0,0
14,HID923425,2000,0.57
2,HID923492,2500,0.49
20,HID923514,1500,0.6
17,HID923551,2500,2
20,HID923570,21046,8
2,HID923670,1500,0.5
10,HID923894,2500,1
14,HID923928,0,0
3,HID923943,600,0.5
25,HID923953,1000,0.5
13,HID923964,1500,1
21,HID924045,2000,1
21,HID924108,0,0
14,HID924261,3000,1.37
1,HID924339,16800,8.1
1,HID924439,0,0
12,HID924464,200,0.25
6,HID924493,560,1
9,HID924525,0,0
25,HID924562,3500,0.4
2,HID924676,6600,1.5
3,HID924719,2100,0.56
8,HID924969,1300,0.4
13,HID925059,3250,2
16,HID925069,0,0
10,HID925194,400,2
5,HID925217,2000,1.3
11,HID925350,0,0
8,HID925579,0,0
4,HID925610,150,0.0348
22,HID925624,3000,2
14,HID925845,3500,0.76
7,HID926036,2000,1.32
1,HID926064,1000,0.5
6,HID926127,500,0.2
8,HID926324,0,0
3,HID926341,0,0
2,HID926408,0,0
14,HID926436,30000,2.5
6,HID926631,600,0.5
21,HID926693,0,0
1,HID926696,3000,1.4
15,HID926727,1500,2
12,HID926839,0,0
20,HID926873,1000,0.35
3,HID926895,1700,1.3
12,HID926956,1000,0.76
17,HID927020,490,0.5
21,HID927139,700,0.3
4,HID927219,0,0
12,HID927265,1750,0.55
20,HID927361,1500,0.75
21,HID927399,2950,2
5,HID927520,0,0
21,HID927606,500,0.2
12,HID927607,3000,1.39
23,HID927706,800,0.2436
2,HID927752,2000,1
18,HID927827,3500,1
15,HID927909,2000,0.5
13,HID928062,900,3
5,HID928111,0,0
22,HID928257,0,0
3,HID928416,1000,1
10,HID928832,0,0
8,HID928972,0,0
4,HID929046,5000,2
9,HID929062,0,0
8,HID929260,1500,0.5
2,HID929326,500,1
13,HID929390,750,1
14,HID929397,850,0.92
7,HID929410,1960,0.74
21,HID929435,1200,0.27
8,HID929712,6000,2
7,HID929954,2500,0.99
4,HID930132,900,0.35
21,HID930136,3000,1
12,HID930189,0,0
1,HID930353,2500,1.5
25,HID930405,400,0.2
15,HID930443,7000,2
5,HID930457,1600,0.5
25,HID930479,0,0
2,HID930543,1800,0.5
21,HID930557,7500,0.8
6,HID930635,6000,1
22,HID930723,5580,3.24
9,HID930725,850,0.53
8,HID930771,1200,0.378
17,HID931188,2000,2
5,HID931192,2000,1.04
21,HID931231,4590,1.37
8,HID931416,0,0
1,HID931439,765,0.5
12,HID931528,0,0
20,HID931543,2000,1.8
25,HID931555,0,0
21,HID931662,2000,0.5
21,HID931964,24000,4
6,HID932175,0,0
22,HID932202,6000,7
7,HID932245,0,0
5,HID932271,2000,0.77
3,HID932288,6300,1.9
1,HID932341,0,0
3,HID932490,0,0
14,HID932545,1500,0.8
3,HID932668,2000,0.3
21,HID932937,1500,1.3
12,HID933027,0,0
7,HID933136,2150,1.05
6,HID933164,1500,0.8
15,HID933403,1200,0.45
7,HID933489,200,0.08
4,HID933494,4200,0.82
20,HID933536,8000,3.8
14,HID933640,1400,0.2
7,HID934025,250,0.08
25,HID934121,700,0.25
14,HID934123,0,0
3,HID934200,1750,0.7
20,HID934246,0,0
14,HID934259,6960,1.9
5,HID934267,0,0
14,HID934293,1200,0.6
22,HID934481,12000,7
3,HID934639,0,0
8,HID934721,3500,0.7
4,HID934762,200,0.15
7,HID934809,3000,3
17,HID934973,2100,1
6,HID935028,500,0.2
3,HID935049,0,0
8,HID935145,0,0
6,HID935159,13000,3
23,HID935203,720,0.2
10,HID935228,0,0
14,HID935239,1600,0.6
7,HID935349,0,0
15,HID935454,0,0
14,HID935551,2950,0.5
20,HID935923,3500,2.7
14,HID935993,25000,5
7,HID936152,7480,2.75
8,HID936171,1980,0.51
14,HID936453,0,0
2,HID936580,4000,1.5
20,HID936670,10000,1.07
9,HID936891,0,0
1,HID936901,0,0
14,HID936939,0,0
2,HID936951,0,0
3,HID936972,700,0.9
17,HID936988,20000,11
25,HID937144,0,0
15,HID937202,1000,0.5
13,HID937281,525,0.5
14,HID937436,7000,2
19,HID937512,2500,1
19,HID937518,0,0
19,HID937608,0,0
1,HID937624,2000,0.25
7,HID937653,440,0.25
2,HID937738,10000,2
20,HID937890,6140,2.3
4,HID938041,900,0.7
4,HID938094,2300,0.9
14,HID938127,2000,2
2,HID938148,0,0
2,HID938225,15000,2.78
14,HID938290,5500,0.585
12,HID938319,0,0
17,HID938441,4000,1
25,HID938665,600,1
10,HID938728,0,0
17,HID938898,0,0
25,HID938909,1500,1.15
2,HID938923,2000,0.8
10,HID938926,0,0
4,HID938956,450,0.175
1,HID938991,0,0
2,HID939135,0,0
14,HID939139,3600,0.85
2,HID939157,0,0
8,HID939234,6000,2
17,HID939263,1050,1.03
5,HID939453,3000,1.4
8,HID939459,0,0
13,HID939590,1400,1
2,HID939624,5000,1
5,HID939693,2500,1
2,HID939753,22500,7.5
14,HID939771,35000,8
6,HID939789,240,0.1
17,HID939844,11900,7
17,HID940001,7000,7
17,HID940026,2400,2.5
8,HID940178,18900,1.5
5,HID940259,3500,1.3
2,HID940272,3000,2
6,HID940350,6000,1.5
5,HID940471,2500,1
4,HID940505,10000,2
6,HID940542,480,0.5
2,HID940552,4500,3
2,HID940754,2000,2
7,HID940823,3600,1.59
19,HID940851,0,0
3,HID940872,1200,0.95
1,HID940996,5000,2.32
1,HID941089,0,0
3,HID941144,10000,3.2
4,HID941288,1000,0.5
18,HID941307,0,0
18,HID941311,0,0
12,HID941530,0,0
25,HID941539,5330,2.19
10,HID941563,1150,0.9
5,HID941583,1500,0.9
17,HID941640,4000,2
7,HID941652,1400,0.7
2,HID941687,2500,1
14,HID941851,540,1
21,HID941895,1260,0.31
2,HID941899,20000,5
14,HID942040,54000,12
14,HID942060,1200,0.3
25,HID942082,1080,1
15,HID942187,0,0
20,HID942192,6000,3
3,HID942288,6000,1.5
3,HID942409,400,0.12
15,HID942578,0,0
21,HID942594,450,0.15
17,HID942604,2700,1.5
7,HID942659,0,0
4,HID942661,625,0.3
20,HID942685,400,0.25
5,HID942708,900,0.4
4,HID942779,15000,0.93
14,HID942911,5250,2
20,HID942920,2500,1.1
14,HID942948,0,0
21,HID942974,5000,1.5
8,HID943014,580,0.11
17,HID943017,3000,1.5
6,HID943126,1000,0.5
1,HID943149,3000,2
21,HID943198,5000,2
15,HID943250,18000,3
5,HID943327,3500,1.2
7,HID943347,4220,1.3592
19,HID943377,0,0
14,HID943412,3500,0.5
7,HID943607,0,0
11,HID943649,0,0
6,HID943655,58000,7
2,HID943679,0,0
15,HID943718,3600,1
2,HID943734,30400,8.2
3,HID943742,6000,1.5
1,HID943833,5000,1
20,HID943917,3100,1.7
1,HID944171,0,0
8,HID944246,0,0
14,HID944454,2500,1
14,HID944459,0,0
2,HID944461,0,0
14,HID944515,0,0
21,HID944516,100,0.25
4,HID944538,0,0
7,HID944543,3500,1.5
7,HID944576,1500,0.64
14,HID944578,6000,1
7,HID944647,0,0
2,HID944665,15000,5.1
17,HID944882,0,0
4,HID944971,905,0.55
6,HID945010,0,0
5,HID945205,1500,0.7
4,HID945379,6000,2.1
23,HID945385,200,0.2
1,HID945398,2000,2
2,HID945552,0,0
14,HID945569,3300,0.92
21,HID945623,2000,1
4,HID945767,27000,3.8
5,HID945820,0,0
13,HID945860,500,0.5
1,HID945912,1000,1
1,HID945918,0,0
25,HID946004,4000,2.3
5,HID946056,2500,1.07
21,HID946101,60,0.015
17,HID946140,1000,0.5
5,HID946227,7500,2.5
7,HID946417,1425,0.6
21,HID946450,2000,0.5
14,HID946476,2333,0.45
17,HID946808,3700,0.4
6,HID947083,240,0.15
4,HID947176,600,0.18
13,HID947271,4000,2
5,HID947345,2500,1
12,HID947367,0,0
10,HID947436,200,0.06
15,HID947455,600,0.5
6,HID947472,4000,1
8,HID947588,0,0
17,HID947817,0,0
24,HID947884,0,0
2,HID947945,2000,1
7,HID947990,0,0
5,HID947996,240,0.1
25,HID948056,7000,3
17,HID948090,1500,0.5
2,HID948104,0,0
14,HID948112,3000,1.5
21,HID948118,1500,0.47
7,HID948202,0,0
2,HID948236,75000,9
2,HID948374,0,0
8,HID948490,1000,1
17,HID948609,0,0
14,HID948711,1980,0.32
17,HID948720,0,0
20,HID948775,5000,1.08
2,HID948861,0,0
6,HID948938,0,0
4,HID948942,1500,1.2
14,HID948943,1200,0.67
18,HID948954,6000,2
21,HID948996,0,0
5,HID949010,0,0
14,HID949056,3000,1.5
21,HID949068,1000,0.4
21,HID949161,5000,2
5,HID949290,1500,0.37
25,HID949585,400,0.22
14,HID949718,0,0
8,HID949801,0,0
1,HID949817,4000,3.3
8,HID950065,1000,0.2
10,HID950092,1400,1
2,HID950153,18000,5
,HID950268,4000,0.5
7,HID950338,0,0
14,HID950425,1500,0.5
4,HID950468,6400,4.5
12,HID950589,0,0
18,HID950646,0,0
1,HID950879,0,0
2,HID950931,0,0
10,HID950944,1000,0.54
2,HID950949,900,0.32
21,HID951050,9600,1.5
5,HID951343,560,0.15
21,HID951355,2700,0.59
5,HID951498,7500,3.04
22,HID951521,3500,2
10,HID951861,500,0.5
21,HID951880,900,0.3
14,HID951925,3300,0.6
20,HID951974,3000,2.05
5,HID952011,2600,1.48
10,HID952037,2000,2.5
3,HID952050,2000,0.4
21,HID952323,2100,0.9
3,HID952367,600,0.17
5,HID952502,2000,0.65
15,HID952517,500,1
4,HID952721,20000,1.33
2,HID952749,27000,5.9
21,HID952795,4000,2.5
5,HID952807,800,0.4
25,HID952961,3000,0.64
14,HID952988,2730,1
13,HID953005,5000,4
4,HID953057,4000,0.56
16,HID953278,0,0
25,HID953296,0,0
5,HID953332,4500,2.8
21,HID953568,500,0.3
4,HID953581,2000,1
4,HID953692,8000,3
18,HID953812,0,0
25,HID953813,3000,1
7,HID953836,15000,2.5
14,HID953880,8000,2
6,HID953977,0,0
17,HID954131,1500,1
17,HID954209,1000,2
5,HID954355,900,0.316
6,HID954366,3375,2.2
7,HID954608,0,0
13,HID954707,1225,1
2,HID954724,20000,12
1,HID954805,10000,10
20,HID954824,1400,0.5
2,HID954851,6000,5
5,HID954898,3700,1.1
25,HID954990,0,0
1,HID955078,8000,0.9
21,HID955105,800,0.2
5,HID955117,450,0.2
21,HID955120,360,0.2
14,HID955373,3000,1.87
17,HID955446,900,1
19,HID955477,0,0
15,HID955530,2000,2
3,HID955540,0,0
23,HID955786,2000,1.3
5,HID955830,320,0.2
3,HID955914,3000,0.5
10,HID955929,0,0
21,HID955981,2650,1.7
2,HID955983,0,0
20,HID956069,750,0.4
20,HID956083,2500,0.7
2,HID956275,19000,3
3,HID956289,0,0
8,HID956291,2700,1.5
19,HID956354,0,0
5,HID956423,0,0
14,HID956455,5500,2
3,HID956467,1200,0.4
14,HID956532,2000,0.5
5,HID956769,3500,0.71
17,HID957097,500,0.1
6,HID957100,0,0
6,HID957103,6000,1
15,HID957205,980,0.5
7,HID957372,0,0
9,HID957497,0,0
2,HID957556,24000,7.9
5,HID957620,1500,0.5
14,HID957656,27000,3.55
20,HID957708,1925,0.89
7,HID957912,0,0
2,HID958103,12500,3.5
11,HID958227,1000,0.3
21,HID958457,2800,0.5
14,HID958627,0,0
7,HID958637,200,0.15
5,HID958654,1200,1
6,HID958704,0,0
1,HID958786,4500,2.1
10,HID958833,0,0
6,HID959129,350,0.1
6,HID959151,20000,5
6,HID959181,0,0
1,HID959227,1000,1
15,HID959253,0,0
20,HID959412,0,0
4,HID959522,510,0.15
7,HID959573,0,0
20,HID959600,1500,1
8,HID959611,2500,0.49
15,HID959749,3850,2
8,HID959757,0,0
23,HID959779,0,0
14,HID959812,900,0.3
25,HID959930,0,0
21,HID960409,2000,1.2
12,HID960444,0,0
17,HID960478,5000,1.5
21,HID960588,2500,0.5
9,HID960902,0,0
17,HID960944,0,0
14,HID960970,2300,0.6
20,HID960997,4000,1.75
21,HID961017,850,0.38
22,HID961168,19500,13
17,HID961215,0,0
22,HID961219,0,0
7,HID961242,1450,1
17,HID961316,600,1.5
14,HID961325,800,0.3
12,HID961336,0,0
7,HID961372,4000,1.5
6,HID961650,1000,1
7,HID961718,80000,11.25
8,HID961734,0,0
6,HID961737,900,0.7
3,HID961794,0,0
8,HID961855,0,0
20,HID961953,4750,3
10,HID961996,5500,1.3
8,HID962067,0,0
14,HID962169,30000,2.5
5,HID962268,17600,3.8
6,HID962309,0,0
17,HID962371,2500,1
7,HID962589,0,0
21,HID962822,8000,1
6,HID962832,2000,1.2
1,HID962875,8000,2
8,HID962944,2000,0.5
25,HID963110,0,0
20,HID963262,7000,2.49
21,HID963270,2500,0.8
8,HID963304,600,0.2
23,HID963345,0,0
15,HID963436,2000,1
15,HID963463,0,0
21,HID963469,4500,0.9
4,HID963588,0,0
20,HID963589,2750,1.2
14,HID963605,5904,1.5
6,HID963683,2100,1
3,HID963705,30000,2
6,HID963849,6000,1
8,HID963921,0,0
5,HID964050,3500,0.85
8,HID964295,4000,0.5
1,HID964320,0,0
2,HID964345,1200,0.32
21,HID964440,600,0.26
19,HID964568,3000,2.5
14,HID964772,0,0
1,HID964802,0,0
15,HID964863,400,0.3
1,HID964898,6000,2.3
21,HID964917,1200,0.5
1,HID964931,0,0
7,HID965174,650,0.44
20,HID965178,2500,1
1,HID965190,0,0
18,HID965243,1500,1
13,HID965439,0,0
22,HID965566,4000,1.5
15,HID965614,0,0
2,HID965624,0,0
3,HID965812,400,0.25
5,HID965989,5600,1.5
14,HID966056,1000,0.66
21,HID966064,0,0
6,HID966101,800,0.4
17,HID966210,1500,5.7
6,HID966242,2000,2
21,HID966247,1300,0.7
15,HID966252,0,0
11,HID966302,0,0
6,HID966392,10800,3.77
17,HID966395,2500,2.3
7,HID966466,10400,5
21,HID966615,350,0.18
14,HID966642,3500,0.42
