hhid,feed_Chickens,form_contract_Chickens,contract_coverage_Chickens,num_Chickens,births_Chickens,bought_received_Chickens,deaths_Chickens,sold_Chickens,sale_ppkg_Chickens,stolen_Chickens,gift_Chickens,slghtr_Chickens,num_vax_Chickens,months_eggs_collected_Chickens,days_month_eggs_collect_Chickens,daily_avg_egg_prod_Chickens,egg_price_Chickens,provision_feed_Chickens,for_sale_live_Chickens,for_gift_Chickens,for_meat_Chickens,for_eggs_total_Chickens,for_eggs_sale_Chickens,for_eggs_consump_Chickens,for_eggs_gift_Chickens,for_eggs_other_Chickens,growth_Chickens,loss_Chickens,net_growth_Chickens,num_start_Chickens,growth_pct_Chickens,loss_pct_Chickens,net_growth_pct_Chickens,peak_num_Chickens,mortality_rt_Chickens,vax_pct_Chickens,vax_Chickens,eggs_total_prod_Chickens,eggs_prod_annualized_Chickens,eggs_lost_pct_Chickens,eggs_kept_pct_Chickens,eggs_kept_Chickens,eggs_lost_Chickens,eggs_own_consump_pct_Chickens,eggs_own_consump_Chickens,eggs_sold_pct_Chickens,eggs_sold_Chickens,egg_price_prov_med_Chickens,egg_price_obs_Chickens,egg_price_impt_Chickens,egg_price_natl_med_Chickens,eggs_value_lost_Chickens,eggs_value_cultiv_Chickens,eggs_value_consump_Chickens,eggs_revenue_Chickens,ppkg_prov_med_Chickens,sale_ppkg_obs_Chickens,sale_ppkg_impt_Chickens,ppkg_natl_med_Chickens,sale_price_Chickens,sale_revenue_Chickens,slghtr_unit_value_Chickens,slghtr_value_Chickens,prod_value_Chickens,feed_Ducks,form_contract_Ducks,contract_coverage_Ducks,num_Ducks,births_Ducks,bought_received_Ducks,deaths_Ducks,sold_Ducks,sale_ppkg_Ducks,stolen_Ducks,gift_Ducks,slghtr_Ducks,num_vax_Ducks,months_eggs_collected_Ducks,days_month_eggs_collect_Ducks,daily_avg_egg_prod_Ducks,egg_price_Ducks,provision_feed_Ducks,for_sale_live_Ducks,for_gift_Ducks,for_meat_Ducks,for_eggs_total_Ducks,for_eggs_sale_Ducks,for_eggs_consump_Ducks,for_eggs_gift_Ducks,for_eggs_other_Ducks,growth_Ducks,loss_Ducks,net_growth_Ducks,num_start_Ducks,growth_pct_Ducks,loss_pct_Ducks,net_growth_pct_Ducks,peak_num_Ducks,mortality_rt_Ducks,vax_pct_Ducks,vax_Ducks,eggs_total_prod_Ducks,eggs_prod_annualized_Ducks,eggs_lost_pct_Ducks,eggs_kept_pct_Ducks,eggs_kept_Ducks,eggs_lost_Ducks,eggs_own_consump_pct_Ducks,eggs_own_consump_Ducks,eggs_sold_pct_Ducks,eggs_sold_Ducks,egg_price_prov_med_Ducks,egg_price_obs_Ducks,egg_price_impt_Ducks,egg_price_natl_med_Ducks,eggs_value_lost_Ducks,eggs_value_cultiv_Ducks,eggs_value_consump_Ducks,eggs_revenue_Ducks,ppkg_prov_med_Ducks,sale_ppkg_obs_Ducks,sale_ppkg_impt_Ducks,ppkg_natl_med_Ducks,sale_price_Ducks,sale_revenue_Ducks,slghtr_unit_value_Ducks,slghtr_value_Ducks,prod_value_Ducks,feed_Geese,form_contract_Geese,contract_coverage_Geese,num_Geese,births_Geese,bought_received_Geese,deaths_Geese,sold_Geese,sale_ppkg_Geese,stolen_Geese,gift_Geese,slghtr_Geese,num_vax_Geese,months_eggs_collected_Geese,days_month_eggs_collect_Geese,daily_avg_egg_prod_Geese,egg_price_Geese,provision_feed_Geese,for_sale_live_Geese,for_gift_Geese,for_meat_Geese,for_eggs_total_Geese,for_eggs_sale_Geese,for_eggs_consump_Geese,for_eggs_gift_Geese,for_eggs_other_Geese,growth_Geese,loss_Geese,net_growth_Geese,num_start_Geese,growth_pct_Geese,loss_pct_Geese,net_growth_pct_Geese,peak_num_Geese,mortality_rt_Geese,vax_pct_Geese,vax_Geese,eggs_total_prod_Geese,eggs_prod_annualized_Geese,eggs_lost_pct_Geese,eggs_kept_pct_Geese,eggs_kept_Geese,eggs_lost_Geese,eggs_own_consump_pct_Geese,eggs_own_consump_Geese,eggs_sold_pct_Geese,eggs_sold_Geese,egg_price_prov_med_Geese,egg_price_obs_Geese,egg_price_impt_Geese,egg_price_natl_med_Geese,eggs_value_lost_Geese,eggs_value_cultiv_Geese,eggs_value_consump_Geese,eggs_revenue_Geese,ppkg_prov_med_Geese,sale_ppkg_obs_Geese,sale_ppkg_impt_Geese,ppkg_natl_med_Geese,sale_price_Geese,sale_revenue_Geese,slghtr_unit_value_Geese,slghtr_value_Geese,prod_value_Geese,province
HID874690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID874779,1,0,,1,50,0,30,0,15000,0,0,19,0,,,,,0,0,0,1,0,0,0,0,0,50,49,1,1,50,49,1,51,.58823532,0,0,,,,,,,,,,,1000,,,800,,,,,15000,,15000,16000,21150,,21150,401850,401850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID874806,1,0,,6,5,0,10,0,15000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,5,10,-5,11,.45454547,.90909094,-.45454547,16,.625,0,0,,,,,,,,,,,500,,,800,,,,,15000,,15000,16000,21150,,21150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID874942,2,0,,400,125,0,100,12,16000,2,0,15,0,,,,,1,1,0,1,0,0,0,0,0,125,129,-4,404,.30940595,.31930694,-.0099009899,529,.18903592,0,0,,,,,,,,,,,,,,800,,,,,15000,16000,,16000,22560,270720,22560,338400,609120,2,0,,6,5,0,1,0,10000,0,0,0,0,12,31,4,500,1,0,0,0,1,1,1,0,0,5,1,4,2,2.5,.5,2,7,.14285715,0,0,1488,1461,,,,,.5,744,.5,744,500,500,,500,,744000,372000,372000,10000,,10000,12000,20300,,20300,,744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
HID875066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID875091,2,0,,10,10,0,0,10,18000,0,0,5,0,,,,,1,1,0,1,0,0,0,0,0,10,15,-5,15,.66666669,1,-.33333334,25,0,0,0,,,,,,,,,,,750,,,800,,,,,17000,18000,,16000,25380,253800,25380,126900,380700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
HID875105,2,0,,35,5,2,20,12,20000,1,2,4,25,,,,,1,1,1,1,0,0,0,0,0,7,39,-32,67,.10447761,.58208954,-.47761193,74,.27027026,.33783785,1,,,,,,,,,,,1000,,,800,,,,,18000,20000,,16000,28200,338400,28200,112800,451200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID875159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID875162,1,0,,18,15,0,0,0,16000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,15,5,10,8,1.875,.625,1.25,23,0,0,0,,,,,,,,,,,900,,,800,,,,,16000,,16000,16000,22560,,22560,112800,112800,1,0,,10,0,0,0,0,15000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,,,,,,,,,,,500,,,500,,,,,15000,,15000,12000,30450,,30450,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID875178,1,0,,40,20,15,3,25,18000,0,0,10,0,,,,,0,1,0,1,0,0,0,0,0,35,38,-3,43,.81395346,.88372093,-.069767445,78,.03846154,0,0,,,,,,,,,,,500,,,800,,,,,16000,18000,,16000,25380,634500,25380,253800,888300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID875264,1,1,0,3,10,0,7,0,16000,0,0,2,0,,,,,0,0,0,1,0,0,0,0,0,10,9,1,2,5,4.5,.5,12,.58333331,0,0,,,,,,,,,,,500,,,800,,,,,16000,,16000,16000,22560,,22560,45120,45120,1,0,,3,0,0,2,0,11000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,2,-2,5,0,.40000001,-.40000001,5,.40000001,0,0,,,,,,,,,,,400,,,500,,,,,11000,,11000,12000,22330,,22330,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID875405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
HID875446,2,0,,40,50,0,30,0,15000,0,0,50,0,,,,,1,0,0,1,0,0,0,0,0,50,80,-30,70,.71428573,1.1428572,-.42857143,120,.25,0,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,21150,,21150,1057500,1057500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
HID875537,1,0,,80,30,0,40,20,16000,0,0,10,0,,,,,0,1,0,1,0,0,0,0,0,30,70,-40,120,.25,.58333331,-.33333334,150,.26666668,0,0,,,,,,,,,,,700,,,800,,,,,15000,16000,,16000,22560,451200,22560,225600,676800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID875613,2,0,,50,0,50,6,20,15000,0,0,10,50,,,,,1,1,0,1,0,0,0,0,0,50,36,14,36,1.3888888,1,.3888889,86,.069767445,.58139533,1,,,,,,,,,,,500,,,800,,,,,15000,15000,,16000,21150,423000,21150,211500,634500,2,0,,30,0,10,2,0,10000,0,0,26,0,,,,,1,0,0,1,0,0,0,0,0,10,28,-18,48,.20833333,.58333331,-.375,58,.034482758,0,0,,,,,,,,,,,450,,,500,,,,,10000,,10000,12000,20300,,20300,527800,527800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID875637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
HID875962,1,0,,40,15,0,8,0,15000,4,5,10,0,,,,,0,0,1,1,0,0,0,0,0,15,27,-12,52,.28846154,.51923078,-.23076923,67,.11940298,0,0,,,,,,,,,,,700,,,800,,,,,15000,,15000,16000,21150,,21150,211500,211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID876082,2,0,,50,30,0,10,0,15000,0,0,10,0,,,,,1,0,0,1,0,0,0,0,0,30,20,10,40,.75,.5,.25,70,.14285715,0,0,,,,,,,,,,,500,,,800,,,,,15000,,15000,16000,21150,,21150,211500,211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID876427,2,0,,22,10,1,10,10,20000,1,1,2,18,,,,,1,1,1,1,0,0,0,0,0,11,24,-13,35,.31428573,.6857143,-.37142858,46,.2173913,.39130434,1,,,,,,,,,,,1000,,,800,,,,,18000,20000,,16000,28200,282000,28200,56400,338400,2,0,,8,0,1,0,3,17000,0,0,1,0,,,,,1,1,0,1,0,0,0,0,0,1,4,-3,11,.090909094,.36363637,-.27272728,12,0,0,0,,,,,,,,,,,400,,,500,,,,,16000,17000,,12000,34510,103530,34510,34510,138040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID876542,1,0,,5,15,0,5,0,17000,4,0,5,0,,,,,0,0,0,1,0,0,0,0,0,15,14,1,4,3.75,3.5,.25,19,.2631579,0,0,,,,,,,,,,,1000,,,800,,,,,17000,,17000,16000,23970,,23970,119850,119850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
HID876551,1,0,,5,10,3,50,10,15000,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,13,60,-47,52,.25,1.1538461,-.90384614,65,.76923078,0,0,,,,,,,,,,,1000,,,800,,,,,15000,15000,,16000,21150,211500,21150,,211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID876614,1,0,,40,30,0,10,20,18000,0,5,28,0,,,,,0,1,1,1,0,0,0,0,0,30,63,-33,73,.41095892,.86301368,-.4520548,103,.097087376,0,0,,,,,,,,,,,1500,,,800,,,,,17000,18000,,16000,25380,507600,25380,710640,1218240,1,0,,50,0,0,0,16,15000,0,0,10,0,,,,,0,1,0,1,0,0,0,0,0,0,26,-26,76,0,.34210527,-.34210527,76,0,0,0,,,,,,,,,,,,,,500,,,,,12500,15000,,12000,30450,487200,30450,304500,791700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
HID876637,1,0,,4,20,0,10,0,15000,0,0,10,0,,,,,0,0,0,1,0,0,0,0,0,20,20,0,4,5,5,0,24,.41666666,0,0,,,,,,,,,,,700,,,800,,,,,15000,,15000,16000,21150,,21150,211500,211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID876662,1,0,,10,6,0,5,0,18000,0,0,2,0,,,,,0,0,0,1,0,0,0,0,0,6,7,-1,11,.54545456,.63636363,-.090909094,17,.29411766,0,0,,,,,,,,,,,1200,,,800,,,,,18000,,18000,16000,25380,,25380,50760,50760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
HID876675,2,0,,18,15,0,10,5,17000,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,15,15,0,18,.83333331,.83333331,0,33,.30303031,0,0,,,,,,,,,,,,,,800,,,,,17000,17000,,16000,23970,119850,23970,,119850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID876701,1,0,,40,20,0,60,20,15000,0,0,0,40,,,,,0,1,0,0,0,0,0,0,0,20,80,-60,100,.2,.80000001,-.60000002,120,.5,.33333334,1,,,,,,,,,,,500,,,800,,,,,16000,15000,,16000,21150,423000,21150,,423000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID876748,1,0,,15,6,0,2,0,13000,0,0,7,0,,,,,0,0,0,1,0,0,0,0,0,6,9,-3,18,.33333334,.5,-.16666667,24,.083333336,0,0,,,,,,,,,,,700,,,800,,,,,13000,,13000,16000,18330,,18330,128310,128310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID876779,2,0,,190,240,0,10,17,16000,0,0,30,0,,,,,1,1,0,1,0,0,0,0,0,240,57,183,7,34.285713,8.1428576,26.142857,247,.040485829,0,0,,,,,,,,,,,500,,,800,,,,,15000,16000,,16000,22560,383520,22560,676800,1060320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID876859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID876925,2,0,,100,400,0,20,150,15000,0,20,20,0,,,,,1,1,1,1,0,0,0,0,0,400,210,190,1,400,210,190,401,.049875312,0,0,,,,,,,,,,,500,,,800,,,,,16000,15000,,16000,21150,3172500,21150,423000,3595500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID876942,1,0,,17,30,0,15,0,15000,0,0,10,0,,,,,0,0,0,1,0,0,0,0,0,30,25,5,12,2.5,2.0833333,.41666666,42,.35714287,0,0,,,,,,,,,,,700,,,800,,,,,15000,,15000,16000,21150,,21150,211500,211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID877020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID877024,1,0,,5,20,0,15,0,15000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,20,20,0,5,4,4,0,25,.60000002,0,0,,,,,,,,,,,700,,,800,,,,,15000,,15000,16000,21150,,21150,105750,105750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID877064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID877113,2,0,,60,50,0,20,0,15000,0,0,20,0,,,,,1,0,0,1,0,0,0,0,0,50,40,10,50,1,.80000001,.2,100,.2,0,0,,,,,,,,,,,1000,,,800,,,,,15000,,15000,16000,21150,,21150,423000,423000,2,0,,18,10,0,5,0,13000,0,0,10,0,12,31,5,600,1,0,0,1,1,1,0,0,0,10,15,-5,23,.43478259,.65217394,-.2173913,33,.15151516,0,0,1860,1826.25,,,,,0,0,1,1860,500,600,,500,,1116000,0,1116000,13000,,13000,12000,26390,,26390,263900,1379900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID877120,2,0,,30,20,0,0,10,13000,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,20,10,10,20,1,.5,.5,40,0,0,0,,,,,,,,,,,500,,,800,,,,,15000,13000,,16000,18330,183300,18330,,183300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID877196,1,0,,10,50,0,50,0,16000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,50,50,0,10,5,5,0,60,.83333331,0,0,,,,,,,,,,,900,,,800,,,,,16000,,16000,16000,22560,,22560,,0,1,0,,20,20,0,20,0,15000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,20,20,0,20,1,1,0,40,.5,0,0,,,,,,,,,,,500,,,500,,,,,15000,,15000,12000,30450,,30450,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID877445,1,0,,4,20,0,0,0,16000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,20,0,20,1,20,0,20,21,0,0,0,,,,,,,,,,,500,,,800,,,,,16000,,16000,16000,22560,,22560,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID877746,1,0,,30,20,0,12,0,15750,5,0,10,0,,,,,0,0,0,1,0,0,0,0,0,20,27,-7,37,.54054052,.72972971,-.1891892,57,.21052632,0,0,,,,,,,,,,,800,,,800,,,,,15750,,15750,16000,22207.5,,22207.5,222075,222075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID877900,1,0,,3,5,0,0,0,17000,0,0,2,0,,,,,0,0,0,1,0,0,0,0,0,5,2,3,1,5,2,3,6,0,0,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,23970,,23970,47940,47940,1,0,,5,0,0,0,0,12000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,,,,,,,,,,,260,,,500,,,,,12000,,12000,12000,24360,,24360,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID877953,1,0,,10,75,0,25,0,14000,0,0,2,0,,,,,0,0,0,1,0,0,0,0,0,75,27,48,1,75,27,48,76,.32894737,0,0,,,,,,,,,,,1000,,,800,,,,,14000,,14000,16000,19740,,19740,39480,39480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
HID878067,1,0,,30,20,0,2,20,15000,0,0,6,0,,,,,0,1,0,1,0,0,0,0,0,20,28,-8,38,.52631581,.7368421,-.21052632,58,.034482758,0,0,,,,,,,,,,,700,,,800,,,,,15000,15000,,16000,21150,423000,21150,126900,549900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID878073,1,0,,10,10,0,12,5,13000,0,0,2,0,,,,,0,1,0,1,0,0,0,0,0,10,19,-9,19,.52631581,1,-.47368422,29,.41379312,0,0,,,,,,,,,,,700,,,800,,,,,15000,13000,,16000,18330,91650,18330,36660,128310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID878199,1,0,,60,20,0,0,0,14000,0,0,30,0,,,,,0,0,0,1,0,0,0,0,0,20,30,-10,70,.2857143,.42857143,-.14285715,90,0,0,0,,,,,,,,,,,1000,,,800,,,,,14000,,14000,16000,19740,,19740,592200,592200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
